id,part_name,purchase_count
301451,"Maruti Suzuki_Swift Dzire_Brake Oil, Dot 4(250ML)",2
301483,Ford_Figo_Ball Joint,2
301483,Ford_Figo_Tie Rod End Set,1
301483,Ford_Figo_Gear Box Bedding,1
301483,Ford_Figo_Balance Rod Bush,1
301519,Ford_EcoSport_Shock Absorber (Front),2
301519,Ford_EcoSport_Shock Absorber Strut Kit,2
301519,Ford_EcoSport_Lower Arm,2
301519,Ford_EcoSport_Rear Shock Absorber,1
301520,Maruti Suzuki_Alto K10_Bumper - Rear,1
301520,Maruti Suzuki_Alto K10_Dicky Panel,1
301520,"Maruti Suzuki_Alto K10_Holder, Rear Bumper Side Left",1
301520,"Maruti Suzuki_Alto K10_Holder, Rear Bumper Side Right",1
301520,Maruti Suzuki_Alto K10_Dicky Emblems,1
301520,Maruti Suzuki_Alto K10_Hood Latch,1
301529,Hyundai_Santro_Front Wheel Bearing,1
301529,Hyundai_Santro_Rear Brake Shoe,1
301529,Hyundai_Santro_Rear Wheel Bearing,1
301529,Hyundai_Santro_Rear Wiper Blade With Arm,1
301529,Hyundai_Santro_Rear Shock Absorber,2
301529,Hyundai_Santro_Link Rod,2
301529,Hyundai_Santro_Lower Ball Joint,2
301529,Hyundai_Santro_Clutch Cable,1
301529,Hyundai_Santro_Door Handle (ExternaL) Front Left,1
301585,Maruti Suzuki_Alto 800_Air Filter,5
301585,Maruti Suzuki_Alto 800_Bonnet Cable,1
301585,Maruti Suzuki_Alto 800_Spark Plug 21Mm,20
301585,Maruti Suzuki_Alto 800_Spark Plug 16Mm,20
301587,Honda_City_Coolant,1
301587,Honda_City_Brake Fluid,1
301587,Honda_City_Semi Synthetic,4.5
301587,Honda_City_Oil Filter,1
301587,Honda_City_Air Filter,1
301587,Honda_City_Brake Pad,1
301587,Honda_City_AC Filter,1
301602,Hyundai_Grand i10_Fender - R/H Front,1
301602,Hyundai_Grand i10_Mirror Assy Electrical with Indicator - RH,1
301602,"Hyundai_Grand i10_Panel Assy - Under Cover, Front",1
301602,Hyundai_Grand i10_Front Bumper Bracket Right,1
301602,Hyundai_Grand i10_Front Bumper Bracket Left,1
301619,Hyundai_i20_Air Filter,1
301619,Hyundai_i20_Oil Filter,1
301619,Hyundai_i20_Coolant,1
301619,Hyundai_i20_Brake Fluid,1
301655,Hyundai_Santro_Head Lamp - L/H,1
301655,Hyundai_Santro_Head Lamp - R/H,1
301655,Hyundai_Santro_Bumper - Front,1
301655,Hyundai_Santro_Front Bumper Upper Grill,1
301655,Hyundai_Santro_Bumper Lower Grill,1
301655,Hyundai_Santro_Member Comp Front Bumper Upper,1
301658,Toyota_Yaris_Bumper - Front,1
301658,"Toyota_Yaris_Holder, Front Bumper Left",1
301658,"Toyota_Yaris_Holder, Front Bumper Right",1
301658,"Toyota_Yaris_Holder, Rear Bumper Side Left",1
301658,"Toyota_Yaris_Holder, Rear Bumper Side Right",1
301658,Toyota_Yaris_Head Lamp - L/H,1
301658,Toyota_Yaris_Head Lamp - R/H,1
301658,Toyota_Yaris_Mirror Assy Electrical with Indicator - LH,1
301658,Toyota_Yaris_Fender - L/H Front,1
301658,Toyota_Yaris_Roof Moulding - RH,1
301658,Toyota_Yaris_Roof Moulding - LH,1
301658,"Toyota_Yaris_Lining Comp, Roof",1
301658,Toyota_Yaris_Door - R/H Rear,1
301658,Toyota_Yaris_Door - L/H Front,1
301658,Toyota_Yaris_Quarter Panel - R/H Front,1
301678,Volkswagen_Polo_Coolant,3
301678,Volkswagen_Polo_Brake Fluid,1
301678,Volkswagen_Polo_Semi Synthetic,4.5
301678,Volkswagen_Polo_Oil Filter,1
301678,Volkswagen_Polo_Air Filter,1
301678,Volkswagen_Polo_Engine Oil Motor Flush (443ML),2
301678,Volkswagen_Polo_Engine Oil - 5W40,4.5
301678,Volkswagen_Polo_Front Brake pad,1
301678,Volkswagen_Polo_Universal Wiper Blade Set (24 - 24 ),2
301704,Maruti Suzuki_Swift Dzire_Coolant,1
301704,Maruti Suzuki_Swift Dzire_Brake Fluid,1
301704,Maruti Suzuki_Swift Dzire_Oil Filter,1
301704,Maruti Suzuki_Swift Dzire_Air Filter,1
301704,Maruti Suzuki_Swift Dzire_Semi Synthetic,4.5
301717,Hyundai_Xcent New_Radiator,1
301717,Hyundai_Xcent New_AC Compressor,1
301717,Hyundai_Xcent New_Fan Assembly,1
301717,Hyundai_Xcent New_AC Pipe,1
301734,Renault_Duster_Coolant,1
301734,Renault_Duster_Brake Fluid,1
301734,Renault_Duster_Oil Filter,1
301734,Renault_Duster_Air Filter,1
301734,Renault_Duster_Fully Synthetic,5
301778,Maruti Suzuki_Eeco_Link Rod,2
301778,Maruti Suzuki_Eeco_Oil Seal,1
301778,Maruti Suzuki_Eeco_Valve Door Gasket,1
301778,Maruti Suzuki_Eeco_Caliper Pin 18%,2
301778,Maruti Suzuki_Eeco_Fuel Filter,2
301778,Maruti Suzuki_Eeco_Door Handle (ExternaL) Front Left,1
301782,Maruti Suzuki_Alto 800_Door - R/H Rear,1
301782,"Maruti Suzuki_Alto 800_Latch Assy, Rear Door Right",1
301782,Maruti Suzuki_Alto 800_Tail Lamp Right,1
301782,Maruti Suzuki_Alto 800_Striker Back Door,1
301837,Hyundai_i10_Coolant,1
301837,Hyundai_i10_Brake Fluid,1
301837,Hyundai_i10_Oil Filter,1
301837,Hyundai_i10_Air Filter,1
301837,Hyundai_i10_Semi Synthetic,3.5
301837,Hyundai_i10_Valve Door Gasket,1
301837,Hyundai_i10_Wheel Bearing,1
301837,Hyundai_i10_Annabond,1
301837,Hyundai_i10_Spark Plug 16Mm,1
301838,Audi_A4_Brake Discs,2
301838,Audi_A4_Brake Pads,1
301838,Audi_A4_Brake Fluid,1
301838,Audi_A4_Rear Brake Pad,1
301838,Audi_A4_Sensor,1
301848,Tata_Indica V2_Water Pump,1
301848,Tata_Indica V2_Tensioner Belt,1
301848,Tata_Indica V2_Tension Pulley,1
301848,"Tata_Indica V2_Idler, Pulley",1
301860,Maruti Suzuki_Celerio_Upper Grill Chrome Piece,1
301860,"Maruti Suzuki_Celerio_Seal, Radiator Grille, No.1",1
301860,"Maruti Suzuki_Celerio_Seal, Radiator Grille, No.2",1
301860,"Maruti Suzuki_Celerio_Seal, Radiator Grille, No.3",1
301860,"Maruti Suzuki_Celerio_Seal, Radiator Grille, No.4",1
301872,Renault_Duster_Bumper - Front,1
301872,Renault_Duster_Front Bumper Bracket Right,1
301872,Renault_Duster_Front Bumper Bracket Left,1
301872,Renault_Duster_Fender - L/H Front,1
301872,Renault_Duster_Head Lamp - L/H,1
301890,Hyundai_I10_Coolant,1
301890,Hyundai_I10_Brake Fluid,1
301890,Hyundai_I10_Oil Filter,1
301890,Hyundai_I10_Air Filter,1
301890,Hyundai_I10_Semi Synthetic,3.5
301890,Hyundai_I10_Brake Bulb,2
301919,Maruti Suzuki_Ritz_Hinges (Bonnet) Right,1
301919,Maruti Suzuki_Ritz_Hinges (Bonnet) Left,1
301919,Maruti Suzuki_Ritz_Bonnet,1
301919,Maruti Suzuki_Ritz_Bumper - Front,1
301919,Maruti Suzuki_Ritz_Head Lamp - L/H,1
301919,Maruti Suzuki_Ritz_Cross Member - Hood Lock,1
301919,"Maruti Suzuki_Ritz_Garnish, Cowl Top Side Right",1
301919,"Maruti Suzuki_Ritz_Garnish, Cowl Top Side Left",1
301957,Fiat_Linea_Coolant,1
301957,Fiat_Linea_Brake Fluid,1
301957,Fiat_Linea_Oil Filter,1
301957,Fiat_Linea_Air Filter,1
301957,Fiat_Linea_Fully Synthetic,4
301957,Fiat_Linea_Alternator,1
301957,Fiat_Linea_Engine Oil Flush,1
301957,Fiat_Linea_Oil Additive,1
301968,Chevrolet_Beat_Coolant,1
301968,Chevrolet_Beat_Brake Fluid,1
301968,Chevrolet_Beat_Oil Filter,1
301968,Chevrolet_Beat_Air Filter,1
301968,Chevrolet_Beat_Semi Synthetic,4.5
301968,Chevrolet_Beat_Ignition Coil,1
301969,Hyundai_i10_Coolant,1
301969,Hyundai_i10_Brake Fluid,1
301969,Hyundai_i10_Oil Filter,1
301969,Hyundai_i10_Air Filter,1
301969,Hyundai_i10_Semi Synthetic,3.5
301969,Hyundai_i10_Front Brake pad,1
301969,Hyundai_i10_Throttle Body & Carburettor Cleaner (100ML),1
301969,Hyundai_i10_Coolant (Blue),2
301969,Hyundai_i10_Engine Oil Motor Flush (443ML),1
301969,Hyundai_i10_Front Bumper Bracket,1
302001,Maruti Suzuki_Wagon R_Clutch Release Bearing,1
302001,Maruti Suzuki_Wagon R_Clutch Cable,1
302001,Maruti Suzuki_Wagon R_Clutch Kit (Disc+Pressure Plate),1
302001,Maruti Suzuki_Wagon R_Rear Wheel Bearing,2
302001,Maruti Suzuki_Wagon R_Air Filter,1
302001,Maruti Suzuki_Wagon R_AC Filter,1
302006,Maruti Suzuki_Baleno_Bumper - Front,1
302006,"Maruti Suzuki_Baleno_Holder, Front Bumper Left",1
302006,"Maruti Suzuki_Baleno_Holder, Front Bumper Right",1
302006,Maruti Suzuki_Baleno_Front Fog Lamp Left,1
302006,Maruti Suzuki_Baleno_Bezel Front Fog Lamp Left,1
302006,Maruti Suzuki_Baleno_Fender Liner - L/H Front,1
302006,Maruti Suzuki_Baleno_Fender - L/H Front,1
302006,Maruti Suzuki_Baleno_Head Lamp - L/H,1
302006,Maruti Suzuki_Baleno_Lower Arm Lefts,1
302040,Hyundai_i20_Wiper Tank,1
302040,Hyundai_i20_Fender Liner - R/H Front,1
302040,Hyundai_i20_Front Fog Lamp Right,1
302040,Hyundai_i20_Bezel Front Fog Lamp Right,1
302040,Hyundai_i20_Bumper - Front,1
302040,Hyundai_i20_Splash Guard Front Bumper,1
302047,Ford_Figo_Coolant,1
302047,Ford_Figo_Brake Fluid,1
302047,Ford_Figo_Oil Filter,1
302047,Ford_Figo_Air Filter,1
302047,Ford_Figo_Semi Synthetic,4.5
302047,Ford_Figo_Brake Pad,1
302083,Maruti Suzuki_Celerio_Bumper - Front,1
302083,Maruti Suzuki_Celerio_Head Lamp - L/H,1
302083,"Maruti Suzuki_Celerio_Holder, Front Bumper Left",1
302083,Maruti Suzuki_Celerio_Fender - L/H Front,1
302083,Maruti Suzuki_Celerio_Bezel Front Fog Lamp Left,1
302083,Maruti Suzuki_Celerio_Fender Liner - L/H Front,1
302084,Maruti Suzuki_Swift_Front Bumper Upper Grill,1
302084,Maruti Suzuki_Swift_Bumper Lower Grill,1
302084,Maruti Suzuki_Swift_Bumper - Front,1
302084,Maruti Suzuki_Swift_Fog Lamp Cover - Left,1
302084,Maruti Suzuki_Swift_Fog Lamp Cover - Right,1
302084,"Maruti Suzuki_Swift_Holder, Front Bumper Left",1
302084,"Maruti Suzuki_Swift_Holder, Front Bumper Right",1
302086,Maruti Suzuki_Dzire_Semi Synthetic,3.5
302086,Maruti Suzuki_Dzire_Air Filter,1
302086,Maruti Suzuki_Dzire_Oil Filter,1
302086,Maruti Suzuki_Dzire_Coolant,1
302086,Maruti Suzuki_Dzire_Brake Fluid,1
302086,Maruti Suzuki_Dzire_AC Filter,1
302093,Nissan_Micra Active_Lower Arm Rights,1
302093,Nissan_Micra Active_Lower Arm Lefts,1
302093,Nissan_Micra Active_Front Suspension Strut Left,1
302093,Nissan_Micra Active_Front Suspension Strut Right,1
302093,Nissan_Micra Active_Shock Absorber Mount,2
302093,Nissan_Micra Active_Shock Absorber Strut Kit,2
302153,Hyundai_i10_Coolant,1
302153,Hyundai_i10_Brake Fluid,1
302153,Hyundai_i10_Oil Filter,1
302153,Hyundai_i10_Air Filter,1
302153,Hyundai_i10_Semi Synthetic,3.5
302174,Tata_Nano_Coolant,1
302174,Tata_Nano_Brake Fluid,1
302174,Tata_Nano_Oil Filter,1
302174,Tata_Nano_Air Filter,1
302174,Tata_Nano_Semi Synthetic,3
302196,Tata_Nano_Coolant,1
302196,Tata_Nano_Brake Fluid,1
302196,Tata_Nano_Oil Filter,1
302196,Tata_Nano_Air Filter,1
302196,Tata_Nano_Semi Synthetic,3
302196,Tata_Nano_Wiper Blade,1
302196,Tata_Nano_Wiper Hose,1
302198,Honda_Jazz_Coolant,1
302198,Honda_Jazz_Brake Fluid,1
302198,Honda_Jazz_Semi Synthetic,4.5
302198,Honda_Jazz_Oil Filter,1
302198,Honda_Jazz_Air Filter,1
302198,Honda_Jazz_Brake Pad,1
302205,Volkswagen_Polo_Bumper - Front,1
302205,Volkswagen_Polo_Front Bumper Upper Grill,1
302205,Volkswagen_Polo_Head Lamp - R/H,1
302205,Volkswagen_Polo_Head Lamp - L/H,1
302205,Volkswagen_Polo_Front Bumper Bracket Right,1
302217,Ford_Figo_Rear Wheel Bearing,1
302217,Ford_Figo_Tie Rod (Steering),1
302217,Ford_Figo_Link Rod,1
302217,Ford_Figo_Shock Absorber Strut,2
302217,Ford_Figo_Shock Absorber Strut Kit,2
302217,Ford_Figo_Mud Flap,1
302217,Ford_Figo_Gear Box Bedding,1
302217,Ford_Figo_Hose Pipe,1
302217,Ford_Figo_Rear Wiper Blade With Arm,1
302235,Mahindra_XUV500_Seat Belt,1
302235,Mahindra_XUV500_Hand Brake Cable,1
302235,Mahindra_XUV500_Rear Wiper Blade,1
302235,Mahindra_XUV500_Power Window Switch,1
302243,Renault_Kwid_Lower Arm,2
302243,Renault_Kwid_Front Brake Disc,2
302243,Renault_Kwid_Front Brake pad,1
302243,Renault_Kwid_Mirror Assy Left,1
302252,Tata_Manza_Gear Cable,1
302252,Tata_Manza_Power Steering Oil Seal,1
302252,Tata_Manza_Water Pump,1
302252,Tata_Manza_Timing Belt,1
302252,Tata_Manza_Tension Pulley,1
302252,Tata_Manza_Alternator Belt,1
302252,Tata_Manza_Belt,1
302268,Tata_Safari Storme_Coolant,1
302268,Tata_Safari Storme_Brake Fluid,1
302268,Tata_Safari Storme_Semi Synthetic,6
302268,Tata_Safari Storme_Oil Filter,1
302268,Tata_Safari Storme_Air Filter,1
302314,Maruti Suzuki_Swift Dzire_Bumper - Front,1
302314,"Maruti Suzuki_Swift Dzire_Holder, Front Bumper Left",1
302314,"Maruti Suzuki_Swift Dzire_Holder, Front Bumper Right",1
302314,Maruti Suzuki_Swift Dzire_Front Bumper Upper Grill,1
302314,Maruti Suzuki_Swift Dzire_Upper Grill Chrome Piece,1
302314,Maruti Suzuki_Swift Dzire_Bumper Lower Grill,1
302314,Maruti Suzuki_Swift Dzire_Towing cap,1
302332,Honda_City_Clutch Kit,1
302332,Honda_City_Releaser Bearing,1
302332,Honda_City_Clutch Slave Cylinder,1
302332,Honda_City_Clutch Kit (Disc+Pressure Plate),1
302332,Honda_City_Clutch Release Bearing,1
302332,Honda_City_Hose Pipe,1
302333,Hyundai_Santro_Coolant,1
302333,Hyundai_Santro_Brake Fluid,1
302333,Hyundai_Santro_Oil Filter,1
302333,Hyundai_Santro_Air Filter,1
302333,Hyundai_Santro_Semi Synthetic,4
302352,Chevrolet_Beat_Coolant,1
302352,Chevrolet_Beat_Brake Fluid,1
302352,Chevrolet_Beat_Oil Filter,1
302352,Chevrolet_Beat_Air Filter,1
302352,Chevrolet_Beat_Semi Synthetic,4.5
302353,Chevrolet_Beat_Coolant,1
302353,Chevrolet_Beat_Brake Fluid,1
302353,Chevrolet_Beat_Oil Filter,1
302353,Chevrolet_Beat_Air Filter,1
302353,Chevrolet_Beat_Semi Synthetic,4.5
302355,Maruti Suzuki_Baleno New_Head Lamp - L/H,1
302355,Maruti Suzuki_Baleno New_Bumper - Front,1
302355,"Maruti Suzuki_Baleno New_Holder, Front Bumper Left",1
302355,"Maruti Suzuki_Baleno New_Holder, Front Bumper Right",1
302355,Maruti Suzuki_Baleno New_Fender - L/H Front,1
302355,Maruti Suzuki_Baleno New_Bumper Lower Grill,1
302360,Maruti Suzuki_Swift_Brake Booster,1
302360,Maruti Suzuki_Swift_Front Suspension Strut Left,1
302360,Maruti Suzuki_Swift_Front Suspension Strut Right,1
302360,Maruti Suzuki_Swift_Link Rod,2
302360,Maruti Suzuki_Swift_Stabilizer Bush,1
302360,Maruti Suzuki_Swift_Caliper,4
302387,BMW_3 Series_Shock Absorber (Front) - Left,1
302387,BMW_3 Series_Shock Absorber (Front) - Right,1
302387,BMW_3 Series_Shock Absorber Mount,2
302387,BMW_3 Series_Shock Absorber Strut Kit,2
302387,BMW_3 Series_Balance Rod Bush,2
302387,BMW_3 Series_Steering Assembly,1
302387,BMW_3 Series_Tail Lamp Left,1
302387,BMW_3 Series_Bumper - Front,1
302387,BMW_3 Series_Front Bumper Upper Grill,1
302409,Hyundai_Verna_Steering Assembly,1
302409,Hyundai_Verna_Power Steering Motor Assy,1
302409,Hyundai_Verna_Lower Arm,2
302409,Hyundai_Verna_Shock Absorber (Front),1
302409,Hyundai_Verna_Shock Absorber Strut Kit,2
302409,Hyundai_Verna_Shock Absorber Mount,2
302409,Hyundai_Verna_Gear Box Bedding,1
302409,Hyundai_Verna_Engine Bedding,1
302409,Hyundai_Verna_Bumper - Front,1
302423,Renault_Duster_Front Strut Bush Kit,2
302423,Renault_Duster_Front Suspension Strut Mount,2
302423,Renault_Duster_Rear Suspension Strut Left/Right,1
302423,Renault_Duster_Rear Strut Bush,2
302423,Renault_Duster_Link Rod,2
302429,Hyundai_Santro_Coolant,1
302429,Hyundai_Santro_Brake Fluid,1
302429,Hyundai_Santro_Oil Filter,1
302429,Hyundai_Santro_Air Filter,1
302429,Hyundai_Santro_Semi Synthetic,4
302430,Hyundai_Grand i10_Front Bumper Upper Grill,1
302430,Hyundai_Grand i10_Bumper Lower Grill,1
302430,Hyundai_Grand i10_Upper Grill Chrome Piece,1
302430,Hyundai_Grand i10_Fog Lamp Cover - Left,1
302430,Hyundai_Grand i10_Bezel Front Fog Lamp Left,1
302430,"Hyundai_Grand i10_Weatherstrip, Rear Right",1
302430,Hyundai_Grand i10_Door Beeding Rear Lh,1
302430,Hyundai_Grand i10_Sensor,1
302430,Hyundai_Grand i10_Wheel Rim,2
302430,"Hyundai_Grand i10_Weatherstrip, Rear Left",1
302447,Maruti Suzuki_Baleno New_Bumper - Front,1
302447,Maruti Suzuki_Baleno New_Fender - L/H Front,1
302447,"Maruti Suzuki_Baleno New_Holder, Front Bumper Left",1
302447,Maruti Suzuki_Baleno New_Bonnet,1
302447,Maruti Suzuki_Baleno New_Head Lamp - L/H,1
302447,Maruti Suzuki_Baleno New_Wind Shield Beading,1
302447,Maruti Suzuki_Baleno New_Wind Shield - Front,1
302447,Maruti Suzuki_Baleno New_Door - L/H Front,1
302447,Maruti Suzuki_Baleno New_Shock Absorber Strut,1
302450,Fiat_Grande Punto_Gear Lever,1
302450,"Fiat_Grande Punto_Weatherstrip, Rear Door Outer, Left",1
302450,"Fiat_Grande Punto_Weatherstrip, Rear Door Outer, Right",1
302450,"Fiat_Grande Punto_Weatherstrip, Front Door Outer, Left",1
302450,"Fiat_Grande Punto_Weatherstrip, Front Door Outer, Right",1
302450,Fiat_Grande Punto_Glow Plug,4
302450,Fiat_Grande Punto_Air Filter,1
302450,Fiat_Grande Punto_Door Beading,1
302450,Fiat_Grande Punto_Beading,1
302450,Fiat_Grande Punto_Front Brake pad,1
302450,Fiat_Grande Punto_Lower Arm Rights,1
302450,Fiat_Grande Punto_Lower Arm Lefts,1
302450,Fiat_Grande Punto_Front Control Arm Bush Kit,1
302507,Maruti Suzuki_Swift Dzire_Rear Brake Drum,2
302507,Maruti Suzuki_Swift Dzire_Rear Brake Shoe,1
302507,Maruti Suzuki_Swift Dzire_Hand Brake Cable,1
302507,Maruti Suzuki_Swift Dzire_Diesel Filter,1
302507,Maruti Suzuki_Swift Dzire_Wheel Cap,4
302509,Chevrolet_Beat_Accelerator Pedal,1
302509,Chevrolet_Beat_Oil Filter,1
302509,Chevrolet_Beat_Air Filter,1
302509,Chevrolet_Beat_Front Suspension Strut Assembly Left,1
302509,Chevrolet_Beat_Front Suspension Strut Assembly Right,1
302509,Chevrolet_Beat_Link Rod,2
302516,Maruti Suzuki_Wagon R_Pipe,1
302516,Maruti Suzuki_Wagon R_Air Filter,1
302516,Maruti Suzuki_Wagon R_Spark Plug 16Mm,4
302516,Maruti Suzuki_Wagon R_Engine Oil - HX5 - 15W40 (3.5L),1
302516,Maruti Suzuki_Wagon R_Oil Filter,1
302516,Maruti Suzuki_Wagon R_Fuel Filter,1
302525,Hyundai_i20_Shock Absorber Mount,2
302525,Hyundai_i20_Shock Absorber (Front),2
302525,Hyundai_i20_Shock Absorber (Rear),2
302525,Hyundai_i20_Steering Assembly,1
302525,Hyundai_i20_Roof Moulding,1
302546,Honda_CR-V_Air Filter,1
302546,Honda_CR-V_AC Filter,1
302546,Honda_CR-V_Oil Filter,1
302546,Honda_CR-V_Rear Brake Pad,1
302546,Honda_CR-V_Front Brake pad,1
302578,Hyundai_i10_Coolant,1
302578,Hyundai_i10_Brake Fluid,1
302578,Hyundai_i10_Oil Filter,1
302578,Hyundai_i10_Air Filter,1
302578,Hyundai_i10_Semi Synthetic,3.5
302592,Maruti Suzuki_Swift_Bumper - Front,1
302592,Maruti Suzuki_Swift_Bumper - Rear,1
302592,Maruti Suzuki_Swift_Front Bumper Bracket Left,1
302592,Maruti Suzuki_Swift_Front Bumper Bracket Right,1
302592,Maruti Suzuki_Swift_Rear Bumper Bracket Right,1
302592,Maruti Suzuki_Swift_Rear Bumper Bracket Left,1
302604,Renault_Kwid Climber_Coolant,1
302604,Renault_Kwid Climber_Brake Fluid,1
302604,Renault_Kwid Climber_Oil Filter,1
302604,Renault_Kwid Climber_Air Filter,1
302604,Renault_Kwid Climber_Semi Synthetic,3.5
302604,Renault_Kwid Climber_Bulb (Fog Lamp),1
302640,Maruti Suzuki_Swift_Front Suspension Strut Assembly Right,1
302640,Maruti Suzuki_Swift_Front Suspension Strut Assembly Left,1
302640,Maruti Suzuki_Swift_Lower Arm,2
302640,Maruti Suzuki_Swift_Link Rod,2
302640,Maruti Suzuki_Swift_Balance Rod Bush,2
302640,Maruti Suzuki_Swift_Ball Joint,2
302640,Maruti Suzuki_Swift_Tie Rod End Set,1
302640,Maruti Suzuki_Swift_Rear Suspension Strut Assembly Left/Right,1
302640,Maruti Suzuki_Swift_Wheel Bearing,4
302640,Maruti Suzuki_Swift_Clutch Kit (Disc+Pressure Plate+Bearing),1
302641,Hyundai_Grand i10_Bumper - Front,1
302641,Hyundai_Grand i10_Bumper - Rear,1
302641,"Hyundai_Grand i10_Holder, Front Bumper Left",1
302641,"Hyundai_Grand i10_Holder, Front Bumper Right",1
302641,"Hyundai_Grand i10_Holder, Rear Bumper Side Left",1
302641,"Hyundai_Grand i10_Holder, Rear Bumper Side Right",1
302643,Toyota_Innova Crysta_Gear Box Bedding,1
302643,Toyota_Innova Crysta_Fender Liner - L/H Front,1
302643,Toyota_Innova Crysta_Fender Liner Clip,12
302643,Toyota_Innova Crysta_Clip,1
302646,"Honda_Jazz_Lid, Fuel Inlet",1
302646,Honda_Jazz_Bonnet Latch,1
302646,Honda_Jazz_Bonnet Cable,1
302646,Honda_Jazz_Dashboard,1
302646,Honda_Jazz_Shaft (Gear),1
302667,Renault_Duster_Semi Synthetic,5
302667,Renault_Duster_Oil Filter,1
302667,Renault_Duster_Air Filter,1
302667,Renault_Duster_Coolant,1
302667,Renault_Duster_Brake Fluid,1
302669,Maruti Suzuki_Vitara Brezza_Lower Arm,2
302669,Maruti Suzuki_Vitara Brezza_Shock Absorber Mount,2
302669,Maruti Suzuki_Vitara Brezza_Front Wheel Bearing (ABS),1
302669,Maruti Suzuki_Vitara Brezza_Shock Absorber Strut,2
302669,Maruti Suzuki_Vitara Brezza_Rear Shock Absorber,1
302671,Hyundai_Grand i10_Oil Filter,1
302671,Hyundai_Grand i10_Air Filter,1
302671,Hyundai_Grand i10_AC Filter,1
302671,Hyundai_Grand i10_Fender Liner - R/H Front,1
302692,Maruti Suzuki_Swift Dzire_Wheel Brake Cylinder - L/H Rear,1
302692,Maruti Suzuki_Swift Dzire_Wheel Brake Cylinder - R/H Rear,1
302692,Maruti Suzuki_Swift Dzire_Clutch Release Bearing,1
302692,Maruti Suzuki_Swift Dzire_Clutch Kit (Disc+Pressure Plate),1
302692,Maruti Suzuki_Swift Dzire_Fender Liner - L/H Front,1
302692,Maruti Suzuki_Swift Dzire_Fender Liner - R/H Front,1
302710,Mahindra_Scorpio_Caliper Pin 18%,2
302710,Mahindra_Scorpio_Water Pump,1
302710,Mahindra_Scorpio_Water Temperature Sensor,1
302710,Mahindra_Scorpio_Thermoshaft Valve,1
302710,Mahindra_Scorpio_Thermostat Housing,1
302710,Mahindra_Scorpio_Ac Heater Coil,1
302710,Mahindra_Scorpio_Hose Pipe,1
302710,Mahindra_Scorpio_Hose A,1
302733,Hyundai_i10_Head Gasket,1
302733,Hyundai_i10_Hose Pipe,1
302733,Hyundai_i10_Valve Door Gasket,1
302733,"Hyundai_i10_Lever, Timing Chain Tensioner",1
302733,Hyundai_i10_Fuel Cap Cable,1
302783,Maruti Suzuki_Wagon R_Front Suspension Strut Assembly Right,1
302783,Maruti Suzuki_Wagon R_Front Suspension Strut Assembly Left,1
302783,Maruti Suzuki_Wagon R_Lower Arm Rights,1
302783,Maruti Suzuki_Wagon R_Lower Arm Lefts,1
302783,Maruti Suzuki_Wagon R_Balance Rod Bush,1
302783,Maruti Suzuki_Wagon R_Steering Assembly,1
302783,Maruti Suzuki_Wagon R_Shock Absorber (Rear),2
302783,Maruti Suzuki_Wagon R_Wiper Blade,2
302783,Maruti Suzuki_Wagon R_Rear Wiper Blade,1
302786,Maruti Suzuki_Wagon R_Front Suspension Strut Assembly Right,1
302786,Maruti Suzuki_Wagon R_Front Suspension Strut Assembly Left,1
302786,Maruti Suzuki_Wagon R_Lower Arm Rights,1
302786,Maruti Suzuki_Wagon R_Lower Arm Lefts,1
302786,Maruti Suzuki_Wagon R_Balance Rod Bush,1
302786,Maruti Suzuki_Wagon R_Steering Assembly,1
302786,Maruti Suzuki_Wagon R_Shock Absorber (Rear),2
302786,Maruti Suzuki_Wagon R_Wiper Blade,2
302786,Maruti Suzuki_Wagon R_Rear Wiper Blade,1
302789,Maruti Suzuki_Swift_Coolant,1
302789,Maruti Suzuki_Swift_Brake Fluid,1
302789,Maruti Suzuki_Swift_Oil Filter,1
302789,Maruti Suzuki_Swift_Air Filter,1
302789,Maruti Suzuki_Swift_Semi Synthetic,3.5
302806,Hyundai_Verna_Rear Suspension Strut Left/Right,1
302806,Hyundai_Verna_Rear Strut Bush,2
302806,Hyundai_Verna_Front Brake pad,1
302806,Hyundai_Verna_Lower Arm,2
302806,Hyundai_Verna_Link Rod,2
302806,Hyundai_Verna_Tie Rod End Set,1
302806,Hyundai_Verna_Ball Joint,2
302806,Hyundai_Verna_Front Suspension Strut Left/Right,1
302806,Hyundai_Verna_Front Strut Bush Kit,2
302806,Hyundai_Verna_Front Suspension Strut Mount,2
302806,Hyundai_Verna_Parking Bulb,1
302806,Hyundai_Verna_Fuel Filter,1
302806,Hyundai_Verna_Steering Boot,2
302806,Hyundai_Verna_Universal Wiper Blade Set (23 - 21),1
302809,Ford_Figo_Air Bag,4
302809,Ford_Figo_Running Board - R/H,1
302809,Ford_Figo_Radiator,1
302809,Ford_Figo_Manifold,1
302809,Ford_Figo_Air Filter Assy,1
302809,Ford_Figo_Steering Column,1
302809,Ford_Figo_Combination Switch,1
302814,Maruti Suzuki_Ertiga_Rear Bumper Bracket Right,1
302814,Maruti Suzuki_Ertiga_Rear Bumper Bracket Left,1
302814,Maruti Suzuki_Ertiga_Bumper - Rear,1
302814,Maruti Suzuki_Ertiga_Tail Lamp Left,1
302814,Maruti Suzuki_Ertiga_Tail Lamp Right,1
302814,Maruti Suzuki_Ertiga_Quarter Panel Glass - Left Rear,1
